order_item_id,order_id,product_id,quantity,unit_price,discount_percent,sale_price,line_total
778,304,38,2,899,0,899,1798
779,304,12,3,2499,0,2499,7497
780,305,33,1,1800,20,1440,1440
781,305,25,2,599,20,479,958
782,305,27,2,549,20,439,878
783,306,9,2,499,10,449,898
784,306,27,3,549,10,494,1482
785,306,39,3,3200,10,2880,8640
786,306,33,3,1800,10,1620,4860
787,307,14,3,3499,0,3499,10497
788,307,40,1,499,0,499,499
789,308,33,1,1800,15,1530,1530
790,308,35,2,2500,15,2125,4250
791,309,35,1,2500,5,2375,2375
792,309,19,1,1800,5,1710,1710
793,309,28,3,449,5,427,1281
794,309,1,1,18000,5,17100,17100
795,310,19,2,1800,15,1530,3060
796,310,17,1,3200,15,2720,2720
797,311,23,3,999,10,899,2697
798,312,36,3,1500,0,1500,4500
799,312,25,3,599,0,599,1797
800,313,27,3,549,0,549,1647
801,313,21,2,399,0,399,798
802,313,36,1,1500,0,1500,1500
803,313,4,3,3500,0,3500,10500
804,314,38,2,899,0,899,1798
805,314,35,2,2500,0,2500,5000
806,314,39,1,3200,0,3200,3200
807,315,12,2,2499,5,2374,4748
808,315,33,3,1800,5,1710,5130
809,316,38,1,899,15,764,764
810,316,17,1,3200,15,2720,2720
811,317,40,3,499,5,474,1422
812,318,21,1,399,10,359,359
813,319,35,2,2500,15,2125,4250
814,319,26,2,499,15,424,848
815,319,6,2,1200,15,1020,2040
816,319,23,2,999,15,849,1698
817,320,36,3,1500,10,1350,4050
818,320,1,1,18000,10,16200,16200
819,320,8,1,2800,10,2520,2520
820,320,23,3,999,10,899,2697
821,321,25,1,599,0,599,599
822,322,32,1,449,0,449,449
823,322,3,3,22000,0,22000,66000
824,322,19,3,1800,0,1800,5400
825,322,13,1,2999,0,2999,2999
826,323,14,3,3499,10,3149,9447
827,323,28,3,449,10,404,1212
828,324,10,1,1299,0,1299,1299
829,325,12,3,2499,0,2499,7497
830,326,25,1,599,15,509,509
831,326,29,3,299,15,254,762
832,326,26,1,499,15,424,424
833,326,28,3,449,15,382,1146
834,327,38,3,899,0,899,2697
835,328,39,2,3200,5,3040,6080
836,328,6,3,1200,5,1140,3420
837,328,19,1,1800,5,1710,1710
838,329,9,3,499,0,499,1497
839,329,26,1,499,0,499,499
840,330,1,3,18000,10,16200,48600
841,330,36,2,1500,10,1350,2700
842,330,10,3,1299,10,1169,3507
843,331,14,1,3499,0,3499,3499
844,331,23,1,999,0,999,999
845,331,27,1,549,0,549,549
846,332,8,1,2800,20,2240,2240
847,332,12,3,2499,20,1999,5997
848,333,19,1,1800,0,1800,1800
849,334,22,1,4500,0,4500,4500
850,334,23,2,999,0,999,1998
851,334,9,2,499,0,499,998
852,334,16,2,699,0,699,1398
853,335,38,1,899,5,854,854
854,335,10,1,1299,5,1234,1234
855,335,37,2,1200,5,1140,2280
856,336,18,2,6500,5,6175,12350
857,336,24,2,1299,5,1234,2468
858,336,9,2,499,5,474,948
859,336,22,3,4500,5,4275,12825
860,337,18,1,6500,10,5850,5850
861,338,5,1,8000,15,6800,6800
862,339,38,3,899,5,854,2562
863,339,14,1,3499,5,3324,3324
864,339,3,2,22000,5,20900,41800
865,339,36,2,1500,5,1425,2850
866,340,9,3,499,0,499,1497
867,340,30,1,349,0,349,349
868,340,33,3,1800,0,1800,5400
869,341,33,3,1800,10,1620,4860
870,341,9,3,499,10,449,1347
871,342,3,1,22000,0,22000,22000
872,342,15,1,1199,0,1199,1199
873,342,32,3,449,0,449,1347
874,343,25,2,599,15,509,1018
875,343,31,1,399,15,339,339
876,343,30,3,349,15,297,891
877,344,17,2,3200,15,2720,5440
878,344,38,2,899,15,764,1528
879,344,35,3,2500,15,2125,6375
880,345,25,2,599,5,569,1138
881,345,15,3,1199,5,1139,3417
882,345,34,1,699,5,664,664
883,346,11,1,799,0,799,799
884,346,15,1,1199,0,1199,1199
885,346,5,2,8000,0,8000,16000
886,346,33,3,1800,0,1800,5400
887,347,27,2,549,15,467,934
888,347,22,2,4500,15,3825,7650
889,348,27,3,549,10,494,1482
890,348,2,1,55000,10,49500,49500
891,349,37,1,1200,0,1200,1200
892,350,19,3,1800,5,1710,5130
893,351,15,1,1199,20,959,959
894,351,27,3,549,20,439,1317
895,352,11,2,799,0,799,1598
896,352,22,2,4500,0,4500,9000
897,352,30,1,349,0,349,349
898,353,34,1,699,10,629,629
899,353,33,1,1800,10,1620,1620
900,354,35,2,2500,0,2500,5000
901,355,28,1,449,20,359,359
902,356,15,3,1199,20,959,2877
903,356,31,3,399,20,319,957
904,356,25,1,599,20,479,479
905,356,23,2,999,20,799,1598
906,357,15,1,1199,0,1199,1199
907,357,6,1,1200,0,1200,1200
908,357,19,3,1800,0,1800,5400
909,357,39,3,3200,0,3200,9600
910,358,34,3,699,0,699,2097
911,359,7,3,2500,0,2500,7500
912,359,10,2,1299,0,1299,2598
913,359,28,3,449,0,449,1347
914,360,26,1,499,5,474,474
915,360,14,2,3499,5,3324,6648
916,360,27,3,549,5,522,1566
917,361,20,1,1400,15,1190,1190
918,361,37,3,1200,15,1020,3060
919,361,23,1,999,15,849,849
920,362,11,3,799,20,639,1917
921,362,7,3,2500,20,2000,6000
922,362,14,3,3499,20,2799,8397
923,362,33,3,1800,20,1440,4320
924,363,25,3,599,5,569,1707
925,363,1,2,18000,5,17100,34200
926,364,15,2,1199,5,1139,2278
927,364,24,3,1299,5,1234,3702
928,364,6,3,1200,5,1140,3420
929,365,12,1,2499,0,2499,2499
930,366,13,3,2999,0,2999,8997
931,366,3,1,22000,0,22000,22000
932,366,39,3,3200,0,3200,9600
933,367,1,2,18000,20,14400,28800
934,367,11,2,799,20,639,1278
935,368,38,3,899,0,899,2697
936,368,13,2,2999,0,2999,5998
937,368,34,3,699,0,699,2097
938,368,1,3,18000,0,18000,54000
939,369,18,3,6500,5,6175,18525
940,369,15,1,1199,5,1139,1139
941,369,39,2,3200,5,3040,6080
942,370,36,1,1500,0,1500,1500
943,371,29,2,299,20,239,478
944,371,25,2,599,20,479,958
945,371,37,3,1200,20,960,2880
946,372,31,3,399,5,379,1137
947,373,21,1,399,10,359,359
948,373,27,3,549,10,494,1482
949,374,6,2,1200,5,1140,2280
950,374,26,2,499,5,474,948
951,374,22,1,4500,5,4275,4275
952,375,13,1,2999,15,2549,2549
953,375,32,2,449,15,382,764
954,376,16,1,699,0,699,699
955,376,40,3,499,0,499,1497
956,377,35,3,2500,0,2500,7500
957,378,32,3,449,20,359,1077
958,378,12,1,2499,20,1999,1999
959,378,33,1,1800,20,1440,1440
960,379,35,1,2500,20,2000,2000
961,379,3,2,22000,20,17600,35200
962,379,33,1,1800,20,1440,1440
963,379,23,3,999,20,799,2397
964,380,1,3,18000,0,18000,54000
965,380,14,2,3499,0,3499,6998
966,380,25,1,599,0,599,599
967,381,18,1,6500,0,6500,6500
968,381,31,2,399,0,399,798
969,382,24,3,1299,10,1169,3507
970,382,26,1,499,10,449,449
971,382,18,1,6500,10,5850,5850
972,382,29,3,299,10,269,807
973,383,25,2,599,5,569,1138
974,383,13,1,2999,5,2849,2849
975,383,10,3,1299,5,1234,3702
976,383,31,3,399,5,379,1137
977,384,20,1,1400,15,1190,1190
978,384,17,1,3200,15,2720,2720
979,384,36,1,1500,15,1275,1275
980,384,37,2,1200,15,1020,2040
981,385,29,2,299,0,299,598
982,386,23,1,999,10,899,899
983,386,2,3,55000,10,49500,148500
984,386,27,3,549,10,494,1482
985,387,19,3,1800,5,1710,5130
986,387,23,2,999,5,949,1898
987,388,30,3,349,5,332,996
988,388,10,3,1299,5,1234,3702
989,388,11,3,799,5,759,2277
990,389,11,3,799,0,799,2397
991,390,39,3,3200,15,2720,8160
992,390,26,3,499,15,424,1272
993,390,18,2,6500,15,5525,11050
994,391,2,3,55000,0,55000,165000
995,391,9,3,499,0,499,1497
996,392,11,3,799,5,759,2277
997,392,26,1,499,5,474,474
998,393,7,3,2500,0,2500,7500
999,394,16,3,699,0,699,2097
1000,394,19,1,1800,0,1800,1800
1001,395,21,3,399,0,399,1197
1002,395,31,2,399,0,399,798
1003,395,30,1,349,0,349,349
1004,396,38,3,899,15,764,2292
1005,396,39,2,3200,15,2720,5440
1006,397,23,2,999,5,949,1898
1007,397,31,2,399,5,379,758
1008,397,35,2,2500,5,2375,4750
1009,398,1,1,18000,10,16200,16200
1010,398,34,3,699,10,629,1887
1011,398,9,2,499,10,449,898
1012,399,1,2,18000,10,16200,32400
1013,399,28,1,449,10,404,404
1014,399,19,2,1800,10,1620,3240
1015,400,16,1,699,15,594,594
1016,400,11,3,799,15,679,2037
1017,400,25,3,599,15,509,1527
1018,400,15,3,1199,15,1019,3057
1019,401,35,1,2500,0,2500,2500
1020,401,18,2,6500,0,6500,13000
1021,401,27,1,549,0,549,549
1022,402,18,3,6500,0,6500,19500
1023,402,40,1,499,0,499,499
1024,402,32,1,449,0,449,449
1025,402,13,1,2999,0,2999,2999
1026,403,29,2,299,0,299,598
1027,403,1,1,18000,0,18000,18000
1028,404,32,1,449,0,449,449
1029,404,24,1,1299,0,1299,1299
1030,404,30,1,349,0,349,349
1031,405,35,2,2500,20,2000,4000
1032,406,16,3,699,0,699,2097
1033,407,7,1,2500,0,2500,2500
1034,407,34,3,699,0,699,2097
1035,407,14,3,3499,0,3499,10497
1036,407,31,1,399,0,399,399
1037,408,17,2,3200,0,3200,6400
1038,409,8,1,2800,0,2800,2800
1039,409,16,2,699,0,699,1398
1040,410,16,3,699,15,594,1782
1041,410,1,1,18000,15,15300,15300
1042,410,3,2,22000,15,18700,37400
1043,410,38,1,899,15,764,764
1044,411,6,3,1200,0,1200,3600
1045,411,40,3,499,0,499,1497
1046,411,22,1,4500,0,4500,4500
1047,411,4,1,3500,0,3500,3500
1048,412,36,2,1500,15,1275,2550
1049,412,23,2,999,15,849,1698
1050,412,29,3,299,15,254,762
1051,413,32,3,449,0,449,1347
1052,414,37,2,1200,15,1020,2040
1053,414,12,2,2499,15,2124,4248
1054,415,5,2,8000,20,6400,12800
1055,415,34,3,699,20,559,1677
1056,416,33,3,1800,0,1800,5400
1057,417,21,2,399,20,319,638
1058,417,5,1,8000,20,6400,6400
1059,418,36,1,1500,0,1500,1500
1060,418,10,1,1299,0,1299,1299
1061,418,40,3,499,0,499,1497
1062,418,19,3,1800,0,1800,5400
1063,419,12,1,2499,0,2499,2499
1064,419,3,1,22000,0,22000,22000
1065,420,32,3,449,0,449,1347
1066,420,34,3,699,0,699,2097
1067,420,40,1,499,0,499,499
1068,420,38,1,899,0,899,899
1069,421,6,2,1200,20,960,1920
1070,421,30,3,349,20,279,837
1071,421,4,1,3500,20,2800,2800
1072,421,24,3,1299,20,1039,3117
1073,422,5,3,8000,0,8000,24000
1074,423,35,1,2500,15,2125,2125
1075,423,25,3,599,15,509,1527
1076,424,7,1,2500,0,2500,2500
1077,424,37,1,1200,0,1200,1200
1078,424,23,3,999,0,999,2997
1079,424,30,2,349,0,349,698
1080,425,35,3,2500,0,2500,7500
1081,425,39,2,3200,0,3200,6400
1082,426,21,3,399,20,319,957
1083,426,39,3,3200,20,2560,7680
1084,426,16,2,699,20,559,1118
1085,426,37,2,1200,20,960,1920
1086,427,1,1,18000,0,18000,18000
1087,427,3,2,22000,0,22000,44000
1088,427,19,1,1800,0,1800,1800
1089,427,39,1,3200,0,3200,3200
1090,428,36,1,1500,0,1500,1500
1091,428,33,2,1800,0,1800,3600
1092,428,37,2,1200,0,1200,2400
1093,429,24,3,1299,0,1299,3897
1094,429,38,2,899,0,899,1798
1095,429,16,3,699,0,699,2097
1096,430,31,3,399,15,339,1017
1097,430,12,1,2499,15,2124,2124
1098,430,32,3,449,15,382,1146
1099,431,37,2,1200,20,960,1920
1100,432,8,1,2800,5,2660,2660
1101,432,15,2,1199,5,1139,2278
1102,432,39,3,3200,5,3040,9120
1103,432,1,1,18000,5,17100,17100
1104,433,21,3,399,0,399,1197
1105,433,33,3,1800,0,1800,5400
1106,434,15,1,1199,0,1199,1199
1107,435,37,2,1200,10,1080,2160
1108,435,4,3,3500,10,3150,9450
1109,435,36,1,1500,10,1350,1350
1110,435,26,1,499,10,449,449
1111,436,32,3,449,10,404,1212
1112,436,26,3,499,10,449,1347
1113,437,5,3,8000,15,6800,20400
1114,437,18,1,6500,15,5525,5525
1115,438,28,1,449,15,382,382
1116,438,24,2,1299,15,1104,2208
1117,438,23,1,999,15,849,849
1118,438,13,2,2999,15,2549,5098
1119,439,29,3,299,0,299,897
1120,439,3,2,22000,0,22000,44000
1121,440,4,2,3500,0,3500,7000
1122,441,20,1,1400,0,1400,1400
1123,442,14,2,3499,10,3149,6298
1124,442,35,3,2500,10,2250,6750
1125,443,25,1,599,10,539,539
1126,444,19,2,1800,10,1620,3240
1127,445,5,3,8000,15,6800,20400
1128,446,19,1,1800,5,1710,1710
1129,447,21,1,399,10,359,359
1130,448,36,2,1500,0,1500,3000
1131,448,2,2,55000,0,55000,110000
1132,448,3,3,22000,0,22000,66000
1133,448,16,1,699,0,699,699
1134,449,23,1,999,0,999,999
1135,449,20,3,1400,0,1400,4200
1136,449,16,2,699,0,699,1398
1137,450,15,1,1199,0,1199,1199
1138,450,10,3,1299,0,1299,3897
1139,450,22,2,4500,0,4500,9000
1140,451,27,3,549,0,549,1647
1141,451,16,2,699,0,699,1398
1142,452,14,1,3499,20,2799,2799
1143,452,9,1,499,20,399,399
1144,453,28,2,449,0,449,898
1145,453,10,1,1299,0,1299,1299
1146,454,12,1,2499,15,2124,2124
1147,455,27,1,549,0,549,549
1148,455,20,1,1400,0,1400,1400
1149,455,29,1,299,0,299,299
1150,455,18,3,6500,0,6500,19500
1151,456,39,1,3200,0,3200,3200
1152,456,15,3,1199,0,1199,3597
1153,457,33,1,1800,0,1800,1800
1154,457,39,2,3200,0,3200,6400
1155,458,11,1,799,20,639,639
1156,458,13,2,2999,20,2399,4798
1157,459,14,3,3499,20,2799,8397
1158,459,5,2,8000,20,6400,12800
1159,460,16,2,699,15,594,1188
1160,460,28,2,449,15,382,764
1161,460,26,3,499,15,424,1272
1162,460,3,3,22000,15,18700,56100
1163,461,34,1,699,20,559,559
1164,462,3,2,22000,0,22000,44000
1165,462,36,2,1500,0,1500,3000
1166,462,25,2,599,0,599,1198
1167,462,34,2,699,0,699,1398
1168,463,11,1,799,10,719,719
1169,463,28,2,449,10,404,808
1170,463,19,3,1800,10,1620,4860
1171,463,40,2,499,10,449,898
1172,464,12,1,2499,10,2249,2249
1173,465,29,2,299,0,299,598
1174,465,2,1,55000,0,55000,55000
1175,465,12,2,2499,0,2499,4998
1176,466,8,2,2800,15,2380,4760
1177,466,6,1,1200,15,1020,1020
1178,467,33,1,1800,20,1440,1440
1179,467,40,2,499,20,399,798
1180,467,11,3,799,20,639,1917
1181,467,25,3,599,20,479,1437
1182,468,12,2,2499,15,2124,4248
1183,468,4,2,3500,15,2975,5950
1184,469,9,2,499,10,449,898
1185,470,32,3,449,0,449,1347
1186,470,35,3,2500,0,2500,7500
1187,470,1,2,18000,0,18000,36000
1188,470,39,2,3200,0,3200,6400
1189,471,39,2,3200,10,2880,5760
1190,472,4,1,3500,0,3500,3500
1191,472,12,1,2499,0,2499,2499
1192,473,22,3,4500,0,4500,13500
1193,473,6,2,1200,0,1200,2400
1194,473,4,3,3500,0,3500,10500
1195,474,30,2,349,0,349,698
1196,474,38,2,899,0,899,1798
1197,475,28,2,449,0,449,898
1198,476,22,3,4500,0,4500,13500
1199,476,34,1,699,0,699,699
1200,476,27,1,549,0,549,549
1201,477,31,3,399,20,319,957
1202,478,17,3,3200,0,3200,9600
1203,478,34,3,699,0,699,2097
1204,478,37,2,1200,0,1200,2400
1205,479,32,1,449,0,449,449
1206,479,12,1,2499,0,2499,2499
1207,479,40,2,499,0,499,998
1208,479,15,3,1199,0,1199,3597
1209,480,27,1,549,0,549,549
1210,480,3,3,22000,0,22000,66000
1211,480,22,1,4500,0,4500,4500
1212,480,23,3,999,0,999,2997
1213,481,20,1,1400,0,1400,1400
1214,482,22,1,4500,20,3600,3600
1215,482,26,1,499,20,399,399
1216,482,37,2,1200,20,960,1920
1217,483,31,2,399,0,399,798
1218,483,3,2,22000,0,22000,44000
1219,483,9,3,499,0,499,1497
1220,483,10,1,1299,0,1299,1299
1221,484,36,2,1500,0,1500,3000
1222,484,35,1,2500,0,2500,2500
1223,484,2,1,55000,0,55000,55000
1224,485,25,3,599,0,599,1797
1225,485,35,1,2500,0,2500,2500
1226,485,11,2,799,0,799,1598
1227,486,18,2,6500,0,6500,13000
1228,487,34,1,699,20,559,559
1229,487,20,1,1400,20,1120,1120
1230,488,31,2,399,0,399,798
1231,489,21,1,399,15,339,339
1232,489,10,1,1299,15,1104,1104
1233,489,7,3,2500,15,2125,6375
1234,490,34,3,699,20,559,1677
1235,490,8,1,2800,20,2240,2240
1236,490,1,2,18000,20,14400,28800
1237,490,20,2,1400,20,1120,2240
1238,491,2,1,55000,0,55000,55000
1239,491,37,1,1200,0,1200,1200
1240,491,20,2,1400,0,1400,2800
1241,492,29,1,299,0,299,299
1242,492,8,3,2800,0,2800,8400
1243,492,18,3,6500,0,6500,19500
1244,493,35,3,2500,0,2500,7500
1245,493,23,2,999,0,999,1998
1246,494,5,2,8000,10,7200,14400
1247,494,20,1,1400,10,1260,1260
1248,495,4,3,3500,15,2975,8925
1249,495,7,3,2500,15,2125,6375
1250,495,25,3,599,15,509,1527
1251,495,6,3,1200,15,1020,3060
1252,496,20,3,1400,20,1120,3360
1253,496,22,1,4500,20,3600,3600
1254,496,13,2,2999,20,2399,4798
1255,497,30,3,349,15,297,891
1256,498,15,3,1199,0,1199,3597
1257,498,10,3,1299,0,1299,3897
1258,498,40,2,499,0,499,998
1259,498,17,2,3200,0,3200,6400
1260,499,5,2,8000,5,7600,15200
1261,500,39,3,3200,20,2560,7680
1262,500,37,1,1200,20,960,960
1263,500,9,2,499,20,399,798
1264,501,20,2,1400,10,1260,2520
1265,502,36,2,1500,0,1500,3000
1266,502,11,1,799,0,799,799
1267,503,28,3,449,15,382,1146
1268,503,37,1,1200,15,1020,1020
1269,503,22,3,4500,15,3825,11475
1270,503,35,3,2500,15,2125,6375
1271,504,38,1,899,10,809,809
1272,505,26,2,499,20,399,798
1273,505,5,2,8000,20,6400,12800
1274,505,39,2,3200,20,2560,5120
1275,506,6,3,1200,10,1080,3240
1276,507,29,2,299,10,269,538
1277,507,35,1,2500,10,2250,2250
1278,508,20,3,1400,0,1400,4200
1279,508,37,1,1200,0,1200,1200
1280,508,28,3,449,0,449,1347
1281,509,19,1,1800,0,1800,1800
1282,509,4,3,3500,0,3500,10500
1283,510,19,3,1800,5,1710,5130
1284,511,25,2,599,0,599,1198
1285,511,26,1,499,0,499,499
1286,511,28,1,449,0,449,449
1287,512,27,1,549,0,549,549
1288,512,10,1,1299,0,1299,1299
1289,512,19,1,1800,0,1800,1800
1290,513,32,1,449,0,449,449
1291,513,28,3,449,0,449,1347
1292,514,40,2,499,5,474,948
1293,514,12,1,2499,5,2374,2374
1294,514,30,1,349,5,332,332
1295,514,33,2,1800,5,1710,3420
1296,515,16,1,699,0,699,699
1297,515,33,1,1800,0,1800,1800
1298,515,18,3,6500,0,6500,19500
1299,515,27,2,549,0,549,1098
1300,516,38,1,899,0,899,899
1301,517,30,1,349,0,349,349
1302,517,34,2,699,0,699,1398
1303,517,6,3,1200,0,1200,3600
1304,518,35,1,2500,10,2250,2250
1305,519,31,3,399,10,359,1077
1306,520,19,2,1800,15,1530,3060
1307,520,11,3,799,15,679,2037
1308,520,3,3,22000,15,18700,56100
1309,521,38,3,899,20,719,2157
1310,521,11,3,799,20,639,1917
1311,521,37,1,1200,20,960,960
1312,521,4,2,3500,20,2800,5600
1313,522,33,1,1800,0,1800,1800
1314,522,5,3,8000,0,8000,24000
1315,523,1,1,18000,15,15300,15300
1316,523,8,3,2800,15,2380,7140
1317,523,39,2,3200,15,2720,5440
1318,524,16,1,699,0,699,699
1319,524,32,1,449,0,449,449
1320,524,12,3,2499,0,2499,7497
1321,525,25,2,599,20,479,958
1322,525,16,1,699,20,559,559
1323,525,29,3,299,20,239,717
1324,525,11,2,799,20,639,1278
1325,526,11,2,799,0,799,1598
1326,527,25,2,599,20,479,958
1327,527,31,1,399,20,319,319
1328,528,21,2,399,0,399,798
1329,528,34,3,699,0,699,2097
1330,528,3,3,22000,0,22000,66000
1331,528,7,2,2500,0,2500,5000
1332,529,7,1,2500,15,2125,2125
1333,529,17,3,3200,15,2720,8160
1334,529,38,3,899,15,764,2292
1335,530,12,1,2499,20,1999,1999
1336,530,21,1,399,20,319,319
1337,530,36,2,1500,20,1200,2400
1338,531,29,2,299,0,299,598
1339,532,40,1,499,15,424,424
1340,533,8,2,2800,0,2800,5600
1341,534,8,1,2800,15,2380,2380
1342,534,12,3,2499,15,2124,6372
1343,535,21,2,399,5,379,758
1344,535,17,2,3200,5,3040,6080
1345,535,11,1,799,5,759,759
1346,535,5,2,8000,5,7600,15200
1347,536,5,1,8000,5,7600,7600
1348,536,32,1,449,5,427,427
1349,536,13,3,2999,5,2849,8547
1350,536,40,2,499,5,474,948
1351,537,29,1,299,0,299,299
1352,538,29,1,299,0,299,299
1353,538,2,3,55000,0,55000,165000
1354,538,32,2,449,0,449,898
1355,539,26,2,499,5,474,948
1356,539,37,2,1200,5,1140,2280
1357,539,1,3,18000,5,17100,51300
1358,540,1,3,18000,0,18000,54000
1359,540,25,3,599,0,599,1797
1360,541,26,2,499,0,499,998
1361,541,4,2,3500,0,3500,7000
1362,541,6,3,1200,0,1200,3600
1363,542,25,2,599,15,509,1018
1364,543,32,1,449,0,449,449
1365,543,6,1,1200,0,1200,1200
1366,543,29,3,299,0,299,897
1367,544,25,1,599,0,599,599
1368,544,5,2,8000,0,8000,16000
1369,544,35,1,2500,0,2500,2500
1370,544,20,2,1400,0,1400,2800
1371,545,8,3,2800,0,2800,8400
1372,545,14,3,3499,0,3499,10497
1373,545,34,1,699,0,699,699
1374,545,30,1,349,0,349,349
1375,546,2,1,55000,0,55000,55000
1376,546,31,1,399,0,399,399
1377,546,40,3,499,0,499,1497
1378,546,3,1,22000,0,22000,22000
1379,547,40,2,499,0,499,998
1380,547,11,3,799,0,799,2397
1381,547,38,3,899,0,899,2697
1382,547,5,1,8000,0,8000,8000
1383,548,22,1,4500,10,4050,4050
1384,548,26,2,499,10,449,898
1385,548,21,1,399,10,359,359
1386,548,8,1,2800,10,2520,2520
1387,549,5,3,8000,0,8000,24000
1388,549,8,2,2800,0,2800,5600
1389,549,18,3,6500,0,6500,19500
1390,550,38,2,899,10,809,1618
1391,550,3,1,22000,10,19800,19800
1392,551,1,3,18000,15,15300,45900
1393,552,31,2,399,5,379,758
1394,552,9,1,499,5,474,474
1395,552,14,1,3499,5,3324,3324
1396,552,10,3,1299,5,1234,3702
1397,553,32,2,449,20,359,718
1398,553,40,2,499,20,399,798
1399,554,13,2,2999,10,2699,5398
1400,554,8,3,2800,10,2520,7560
1401,555,14,2,3499,15,2974,5948
1402,555,18,2,6500,15,5525,11050
1403,555,4,1,3500,15,2975,2975
1404,555,13,1,2999,15,2549,2549
1405,556,24,2,1299,0,1299,2598
1406,557,7,1,2500,0,2500,2500
1407,558,5,3,8000,5,7600,22800
1408,559,13,3,2999,0,2999,8997
1409,559,21,2,399,0,399,798
1410,559,15,1,1199,0,1199,1199
1411,559,8,2,2800,0,2800,5600
1412,560,38,1,899,5,854,854
1413,560,32,2,449,5,427,854
1414,560,4,2,3500,5,3325,6650
1415,560,28,1,449,5,427,427
1416,561,18,1,6500,10,5850,5850
1417,561,13,2,2999,10,2699,5398
1418,561,22,1,4500,10,4050,4050
1419,562,27,3,549,0,549,1647
1420,562,11,3,799,0,799,2397
1421,562,22,1,4500,0,4500,4500
1422,562,15,3,1199,0,1199,3597
1423,563,27,1,549,20,439,439
1424,564,18,1,6500,10,5850,5850
1425,564,1,3,18000,10,16200,48600
1426,564,28,1,449,10,404,404
1427,564,16,3,699,10,629,1887
1428,565,3,3,22000,20,17600,52800
1429,566,31,1,399,20,319,319
1430,566,7,3,2500,20,2000,6000
1431,566,29,3,299,20,239,717
1432,566,32,2,449,20,359,718
1433,567,19,1,1800,0,1800,1800
1434,567,16,3,699,0,699,2097
1435,567,6,2,1200,0,1200,2400
1436,568,30,3,349,20,279,837
1437,569,30,3,349,0,349,1047
1438,569,1,1,18000,0,18000,18000
1439,569,5,2,8000,0,8000,16000
1440,570,6,3,1200,0,1200,3600
1441,570,40,3,499,0,499,1497
1442,571,25,2,599,0,599,1198
1443,572,36,2,1500,0,1500,3000
1444,573,31,3,399,20,319,957
1445,574,23,1,999,0,999,999
1446,574,18,2,6500,0,6500,13000
1447,574,33,2,1800,0,1800,3600
1448,575,31,3,399,20,319,957
1449,576,5,2,8000,0,8000,16000
1450,576,13,1,2999,0,2999,2999
1451,576,30,1,349,0,349,349
1452,577,10,3,1299,10,1169,3507
1453,578,35,1,2500,15,2125,2125
1454,578,9,2,499,15,424,848
1455,578,31,1,399,15,339,339
1456,578,23,1,999,15,849,849
1457,579,27,3,549,5,522,1566
1458,579,38,3,899,5,854,2562
1459,579,22,3,4500,5,4275,12825
1460,580,30,2,349,0,349,698
1461,580,20,1,1400,0,1400,1400
1462,580,37,2,1200,0,1200,2400
1463,580,9,2,499,0,499,998
1464,581,23,1,999,10,899,899
1465,581,19,3,1800,10,1620,4860
1466,582,12,2,2499,0,2499,4998
1467,582,10,3,1299,0,1299,3897
1468,583,24,2,1299,15,1104,2208
1469,583,12,2,2499,15,2124,4248
1470,583,14,1,3499,15,2974,2974
1471,584,35,2,2500,5,2375,4750
1472,584,20,1,1400,5,1330,1330
1473,585,1,3,18000,15,15300,45900
1474,585,35,2,2500,15,2125,4250
1475,586,37,2,1200,15,1020,2040
1476,586,29,1,299,15,254,254
1477,587,20,1,1400,20,1120,1120
1478,588,21,3,399,0,399,1197
1479,589,13,3,2999,15,2549,7647
1480,589,2,1,55000,15,46750,46750
1481,589,6,3,1200,15,1020,3060
1482,590,21,1,399,5,379,379
1483,590,39,3,3200,5,3040,9120
1484,590,33,2,1800,5,1710,3420
1485,590,4,2,3500,5,3325,6650
1486,591,19,3,1800,5,1710,5130
1487,592,27,2,549,15,467,934
1488,592,29,1,299,15,254,254
1489,592,19,3,1800,15,1530,4590
1490,592,11,3,799,15,679,2037
1491,593,20,1,1400,0,1400,1400
1492,593,31,3,399,0,399,1197
1493,594,1,1,18000,5,17100,17100
1494,595,13,2,2999,10,2699,5398
1495,595,12,1,2499,10,2249,2249
1496,596,32,2,449,0,449,898
1497,596,36,2,1500,0,1500,3000
1498,596,30,3,349,0,349,1047
1499,597,19,3,1800,15,1530,4590
1500,598,18,3,6500,10,5850,17550
1501,599,37,3,1200,0,1200,3600
1502,599,28,3,449,0,449,1347
1503,599,17,3,3200,0,3200,9600
1504,599,31,1,399,0,399,399
1505,600,10,2,1299,0,1299,2598
1506,601,24,3,1299,10,1169,3507
1507,601,27,1,549,10,494,494
1508,601,23,3,999,10,899,2697
1509,602,7,2,2500,0,2500,5000
1510,602,39,3,3200,0,3200,9600
1511,603,7,1,2500,0,2500,2500
1512,603,35,3,2500,0,2500,7500
1513,603,38,2,899,0,899,1798
1514,604,22,1,4500,20,3600,3600
1515,604,11,3,799,20,639,1917
1516,604,7,3,2500,20,2000,6000
1517,604,14,3,3499,20,2799,8397
1518,605,27,1,549,0,549,549
1519,606,20,2,1400,10,1260,2520
1520,606,24,1,1299,10,1169,1169
1521,606,9,3,499,10,449,1347
1522,607,15,3,1199,0,1199,3597
1523,608,14,1,3499,15,2974,2974
1524,608,9,1,499,15,424,424
1525,609,3,2,22000,0,22000,44000
1526,609,13,1,2999,0,2999,2999
1527,609,7,1,2500,0,2500,2500
